name,address,city,country,category,lat,lon,rating,user_ratings_total
Tower Philippe Auguste,"52 Rue des Archives, 75004 Paris, France",Paris,FR,landmark,48.859709,2.35699,4.4,10.0
Monument to Taras Shevchenko,"186 Bd Saint-Germain, 75006 Paris, France",Paris,FR,landmark,48.854712,2.330768,4.7,21.0
Statue de Diderot,"Bd Saint-Germain, 75006 Paris, France",Paris,FR,landmark,48.853472,2.334397,4.3,26.0
Fontaine des Innocents,"Pl. Joachim du Bellay, 75001 Paris, France",Paris,FR,landmark,48.860647,2.348033,4.1,1742.0
Pont Neuf,"75001 Paris, France",Paris,FR,landmark,48.856583,2.340888,4.6,20681.0
Monument aux morts de la guerre franco-prussienne,"Pl. de Fontenoy-Unesco, 75007 Paris, France",Paris,FR,landmark,48.850841,2.306078,4.1,13.0
Piece of the Berlin Wall,"3 Av. du Général Eisenhower, 75008 Paris, France",Paris,FR,landmark,48.867025,2.310539,4.2,25.0
Statue de Thomas Jefferson,"Statue de Thomas Jefferson, Rue de Solferino, 75007 Paris, France",Paris,FR,landmark,48.861267,2.324222,4.6,43.0
Monument aux Volontaires américains,"1 Pl. des États-Unis, 75116 Paris, France",Paris,FR,landmark,48.867754,2.295031,4.8,13.0
Clock of the Conciergerie,"1 Bd du Palais, 75004 Paris, France",Paris,FR,landmark,48.855879,2.347383,5.0,2.0
2nd Statue du Chevalier de la Barre,"1 Rue Saint-Éleuthère, 75018 Paris, France",Paris,FR,landmark,48.886012,2.341565,4.4,24.0
Colonnade de Perrault,"3 Pl. du Louvre, 75001 Paris, France",Paris,FR,landmark,48.860155,2.339646,4.6,225.0
DIDEROT LANDMARK - 1751 AUTHOR L'ENCYCLOPEDIE,"39 Rue de Richelieu, 75001 Paris, France",Paris,FR,landmark,48.865722,2.33673,5.0,1.0
Louvre Museum,"75001 Paris, France",Paris,FR,museums,48.860611,2.337644,4.7,337618.0
Petit Palais,"Av. Winston Churchill, 75008 Paris, France",Paris,FR,museums,48.866048,2.31459,4.7,20905.0
Musée de l'Orangerie,"Jardin des Tuileries, 75001 Paris, France",Paris,FR,museums,48.863788,2.322672,4.6,19851.0
Carnavalet Museum,"23 Rue de Sévigné, 75003 Paris, France",Paris,FR,museums,48.857067,2.362858,4.7,9336.0
Musée d'Orsay,"Esplanade Valéry Giscard d'Estaing, 75007 Paris, France",Paris,FR,museums,48.859961,2.326561,4.8,99792.0
Fondation Louis Vuitton,"8 Av. du Mahatma Gandhi, 75116 Paris, France",Paris,FR,museums,48.876645,2.263524,4.5,20659.0
Musée Rodin,"77 Rue de Varenne, 75007 Paris, France",Paris,FR,museums,48.855307,2.315835,4.7,18121.0
Musée Jacquemart-André,"158 Bd Haussmann, 75008 Paris, France",Paris,FR,museums,48.875553,2.310422,4.5,8135.0
Musée National Picasso-Paris,"5 Rue de Thorigny, 75003 Paris, France",Paris,FR,museums,48.859667,2.362614,4.4,13276.0
Palais de Tokyo,"13 Av. du Président Wilson, 75116 Paris, France",Paris,FR,museums,48.864587,2.296675,4.4,10719.0
Musée des Arts Décoratifs,"107 Rue de Rivoli, 75001 Paris, France",Paris,FR,museums,48.863115,2.333494,4.5,8495.0
Arab World Institute,"1 Rue des Fossés Saint-Bernard, 75005 Paris, France",Paris,FR,museums,48.848926,2.357231,4.2,2245.0
Grand Palais,"75008 Paris, France",Paris,FR,museums,48.866109,2.312454,4.5,23936.0
Museum of Hunting and Nature,"62 Rue des Archives, 75003 Paris, France",Paris,FR,museums,48.861406,2.3587,4.5,2154.0
Bourse de Commerce - Pinault Collection,"2 Rue de Viarmes, 75001 Paris, France",Paris,FR,museums,48.86288,2.342839,4.4,7181.0
Musée d'Art Moderne de Paris,"11 Av. du Président Wilson, 75116 Paris, France",Paris,FR,museums,48.864342,2.297821,4.5,7407.0
Musée du quai Branly - Jacques Chirac,"37 Quai Jacques Chirac, 75007 Paris, France",Paris,FR,museums,48.860889,2.297894,4.6,18293.0
Hôtel de la Marine,"2 Pl. de la Concorde, 75008 Paris, France",Paris,FR,museums,48.866611,2.32356,4.7,4643.0
The Army Museum,"129 Rue de Grenelle, 75007 Paris, France",Paris,FR,museums,48.855793,2.312593,4.6,25519.0
National Museum of Natural History,"57 Rue Cuvier, 75005 Paris, France",Paris,FR,museums,48.841701,2.356017,4.5,6821.0
Dali Museum,"11 Rue Poulbot, 75018 Paris, France",Paris,FR,museums,48.886512,2.339872,4.4,2835.0
The Centre Pompidou,"Place Georges-Pompidou, 75004 Paris, France",Paris,FR,museums,48.860642,2.352245,4.4,56875.0
Musée Marmottan Monet,"2 Rue Louis Boilly, 75016 Paris, France",Paris,FR,museums,48.859234,2.267223,4.6,8182.0
Musée des Arts et Métiers,"60 Rue Réaumur, 75003 Paris, France",Paris,FR,museums,48.86604,2.355615,4.6,8491.0
Musée du Parfum,"9 Rue Scribe, 75009 Paris, France",Paris,FR,museums,48.871493,2.330266,4.4,5709.0
Musée de Cluny,"28 Rue du Sommerard, 75005 Paris, France",Paris,FR,museums,48.850483,2.344081,4.4,6311.0
Cartier Foundation for Contemporary Art,"261 Bd Raspail, 75014 Paris, France",Paris,FR,museums,48.837292,2.331915,4.3,4432.0
Louvre Museum,"75001 Paris, France",Paris,FR,art gallery,48.860611,2.337644,4.7,337618.0
Musée d'Orsay,"Esplanade Valéry Giscard d'Estaing, 75007 Paris, France",Paris,FR,art gallery,48.859961,2.326561,4.8,99792.0
Musée National Picasso-Paris,"5 Rue de Thorigny, 75003 Paris, France",Paris,FR,art gallery,48.859667,2.362614,4.4,13276.0
Grand Palais,"75008 Paris, France",Paris,FR,art gallery,48.866109,2.312454,4.5,23936.0
Dali Museum,"11 Rue Poulbot, 75018 Paris, France",Paris,FR,art gallery,48.886512,2.339872,4.4,2835.0
Petit Palais,"Av. Winston Churchill, 75008 Paris, France",Paris,FR,art gallery,48.866048,2.31459,4.7,20905.0
The Centre Pompidou,"Place Georges-Pompidou, 75004 Paris, France",Paris,FR,art gallery,48.860642,2.352245,4.4,56875.0
Musée d'Art Moderne de Paris,"11 Av. du Président Wilson, 75116 Paris, France",Paris,FR,art gallery,48.864342,2.297821,4.5,7407.0
Perrotin,"76 Rue de Turenne, 75003 Paris, France",Paris,FR,art gallery,48.860503,2.364702,4.7,702.0
Le CentQuatre,"104 Rue d'Aubervilliers, 75019 Paris, France",Paris,FR,art gallery,48.89052,2.368644,4.6,381.0
Ateliers-musée Chana Orloff,"7 bis Vla Seurat, 75014 Paris, France",Paris,FR,art gallery,48.826146,2.332702,4.7,90.0
Bourse de Commerce - Pinault Collection,"2 Rue de Viarmes, 75001 Paris, France",Paris,FR,art gallery,48.86288,2.342839,4.4,7181.0
Palais de Tokyo,"13 Av. du Président Wilson, 75116 Paris, France",Paris,FR,art gallery,48.864587,2.296675,4.4,10719.0
Musée de l'Orangerie,"Jardin des Tuileries, 75001 Paris, France",Paris,FR,art gallery,48.863788,2.322672,4.6,19851.0
Fondation Louis Vuitton,"8 Av. du Mahatma Gandhi, 75116 Paris, France",Paris,FR,art gallery,48.876645,2.263524,4.5,20659.0
Musée Jacquemart-André,"158 Bd Haussmann, 75008 Paris, France",Paris,FR,art gallery,48.875553,2.310422,4.5,8135.0
Lafayette Anticipations,"9 Rue du Plâtre, 75004 Paris, France",Paris,FR,art gallery,48.8592,2.354858,4.4,635.0
Halle Saint-Pierre,"2 Rue Ronsard, 75018 Paris, France",Paris,FR,art gallery,48.884795,2.344289,4.5,1924.0
Musée du quai Branly - Jacques Chirac,"37 Quai Jacques Chirac, 75007 Paris, France",Paris,FR,art gallery,48.860889,2.297894,4.6,18293.0
Fluctuart - Centre d'art urbain,"2 port du Gros Caillou, 75007 Paris, France",Paris,FR,art gallery,48.863087,2.309337,4.3,2422.0
Musée de Cluny,"28 Rue du Sommerard, 75005 Paris, France",Paris,FR,art gallery,48.850483,2.344081,4.4,6311.0
Musée Cernuschi,"7 Av. Velasquez, 75008 Paris, France",Paris,FR,art gallery,48.879627,2.312424,4.5,2241.0
Musée d'art et d'histoire du Judaïsme,"Hôtel de Saint-Aignan, 71 Rue du Temple, 75003 Paris, France",Paris,FR,art gallery,48.86098,2.355649,4.5,1988.0
Les Pavillons de Bercy - Musée des Arts Forains,"53 Av. des Terroirs de France, 75012 Paris, France",Paris,FR,art gallery,48.833028,2.388768,4.7,6990.0
Cartier Foundation for Contemporary Art,"261 Bd Raspail, 75014 Paris, France",Paris,FR,art gallery,48.837292,2.331915,4.3,4432.0
La Gaîté Lyrique,"3 bis Rue Papin, 75003 Paris, France",Paris,FR,art gallery,48.866697,2.353563,4.5,2558.0
Panthéon Bouddhique,"19 Av. d'Iéna, 75116 Paris, France",Paris,FR,art gallery,48.866417,2.294475,4.3,3.0
Basilique du Sacré-Cœur de Montmartre,"35 Rue du Chevalier de la Barre, 75018 Paris, France",Paris,FR,churches,48.886705,2.343104,4.7,145215.0
Notre-Dame Cathedral of Paris,"6 Parvis Notre-Dame - Pl. Jean-Paul II, 75004 Paris, France",Paris,FR,churches,48.852968,2.349902,4.7,60631.0
Sainte-Chapelle,"10 Bd du Palais, 75001 Paris, France",Paris,FR,churches,48.855375,2.344961,4.6,43407.0
Church of Saint-Germain-des-Prés,"3 Pl. Saint-Germain des Prés, 75006 Paris, France",Paris,FR,churches,48.853958,2.333707,4.7,5532.0
Saint-Eustache Church,"2 Imp. Saint-Eustache, 75001 Paris, France",Paris,FR,churches,48.86339,2.345121,4.7,7436.0
Church of Saint-Étienne-du-Mont,"Place Sainte-Geneviève, 75005 Paris, France",Paris,FR,churches,48.846539,2.34809,4.7,2674.0
La Madeleine,"Pl. de la Madeleine, 75008 Paris, France",Paris,FR,churches,48.870044,2.32455,4.6,11277.0
Saint-Germain-l'Auxerrois,"2 Pl. du Louvre, 75001 Paris, France",Paris,FR,churches,48.859488,2.341054,4.7,1744.0
Église Saint-Sulpice,"2 Rue Palatine, 75006 Paris, France",Paris,FR,churches,48.850981,2.335005,4.6,10515.0
Église Saint-Pierre de Montmartre,"2 Rue du Mont-Cenis, 75018 Paris, France",Paris,FR,churches,48.886691,2.341721,4.6,777.0
Paroisse Saint-Paul Saint-Louis,"99 Rue Saint-Antoine, 75004 Paris, France",Paris,FR,churches,48.854468,2.361451,4.6,1679.0
Église Saint-Augustin,"Pl. Saint-Augustin, 75008 Paris, France",Paris,FR,churches,48.876298,2.318838,4.6,2380.0
Church of Saint-Gervais,"13 Rue des Barres, 75004 Paris, France",Paris,FR,churches,48.855613,2.354459,4.6,1065.0
Basilique Cathédrale Saint-Denis,"1 Rue de la Légion d'Honneur, 93200 Saint-Denis, France",Paris,FR,churches,48.935694,2.359117,4.6,6748.0
Paroisse Notre-Dame de Lorette,"8bis Rue Choron, 75009 Paris, France",Paris,FR,churches,48.876215,2.339017,4.6,1166.0
Basilica of Notre-Dame des Victoires,"7 Pl. des Petits Pères, 75002 Paris, France",Paris,FR,churches,48.866793,2.340922,4.7,1018.0
Church of Saint-Roch,"296 Rue Saint-Honoré, 75001 Paris, France",Paris,FR,churches,48.864926,2.332282,4.6,1047.0
The American Cathedral in Paris,"23 Av. George V, 75008 Paris, France",Paris,FR,churches,48.867422,2.300946,4.6,558.0
Église Saint-Louis-en-l'Île,"19 bis Rue Saint-Louis en l'Île, 75004 Paris, France",Paris,FR,churches,48.851344,2.357504,4.6,593.0
Church of Saint-Séverin,"1 Rue des Prêtres Saint-Séverin, 75005 Paris, France",Paris,FR,churches,48.85215,2.345402,4.3,2113.0
Saint Merry Church,"76 Rue de la Verrerie, 75004 Paris, France",Paris,FR,churches,48.859126,2.350875,4.5,731.0
Church of Saint-Nicolas-des-Champs,"254 Rue Saint-Martin, 75003 Paris, France",Paris,FR,churches,48.865647,2.353766,4.7,805.0
"St. Volodymyr's Cathedral, Paris","51 Rue des Saints-Pères, 75006 Paris, France",Paris,FR,churches,48.854752,2.330876,4.8,417.0
Église Notre-Dame des Champs,"91 Bd du Montparnasse, 75006 Paris, France",Paris,FR,churches,48.843175,2.326878,4.6,830.0
Saint-Nicolas du Chardonnet,"23 Rue des Bernardins, 75005 Paris, France",Paris,FR,churches,48.848912,2.350132,4.6,977.0
American Church in Paris,"65 Quai d'Orsay, 75007 Paris, France",Paris,FR,churches,48.862279,2.306812,4.5,721.0
Catholic Church of the Val-de-Grâce,"Ancienne abbaye royale du, 1 Pl. Alphonse Laveran, 75005 Paris, France",Paris,FR,churches,48.840469,2.342018,4.6,393.0
Notre-Dame-des-Blancs-Manteaux,"1 Rue de l'Abbé Migné, 75004 Paris, France",Paris,FR,churches,48.85893,2.357647,4.5,273.0
Saint-Julien-le-Pauvre,"1 Rue Saint-Julien le Pauvre, 75005 Paris, France",Paris,FR,churches,48.852037,2.347102,4.6,734.0
Romanian Orthodox Church of the Holy Archangels,"9 Bis Rue Jean de Beauvais, 75005 Paris, France",Paris,FR,churches,48.849526,2.347084,4.7,472.0
"Saint-Ambroise, Paris","71 bis Bd Voltaire, 75011 Paris, France",Paris,FR,churches,48.861182,2.375676,4.5,874.0
Église Saint-François-Xavier,"12 Pl. du Président Mithouard, 75007 Paris, France",Paris,FR,churches,48.850896,2.313908,4.6,542.0
"Sainte-Clotilde, Paris","23B Rue las Cases, 75007 Paris, France",Paris,FR,churches,48.858524,2.319317,4.7,1004.0
Cathedrale Saint Alexandre Nevsky,"12 Rue Daru, 75008 Paris, France",Paris,FR,churches,48.87764,2.301921,4.7,950.0
Church of St Louis d'Antin,"63 Rue de Caumartin, 75009 Paris, France",Paris,FR,churches,48.874554,2.328329,4.7,916.0
Cathédrale de la Sainte-Trinité,"1 Quai Jacques Chirac, 75007 Paris, France",Paris,FR,churches,48.861925,2.301009,4.4,1164.0
Saint-Vincent de Paul Catholic Church,"Square Cavaillé-Coll, 75010 Paris, France",Paris,FR,churches,48.878584,2.351827,4.6,774.0
Saint-Eugène Sainte-Cécile Church,"4 Rue du Conservatoire, 75009 Paris, France",Paris,FR,churches,48.873185,2.347156,4.7,500.0
Our Lady of Lebanon of Paris Cathedral,"17 Rue d'Ulm, 75005 Paris, France",Paris,FR,churches,48.843984,2.345132,4.7,340.0
Église Notre-Dame de l'Assomption,"Pl. Maurice Barrès, 75001 Paris, France",Paris,FR,churches,48.867561,2.325559,4.6,665.0
Church of Saint-Leu-Saint-Gilles - Parigi (Francia),"92 Rue St Denis, 75001 Paris, France",Paris,FR,churches,48.862962,2.349874,4.5,238.0
"Saint-Laurent, Paris","68 Bd de Magenta, 75010 Paris, France",Paris,FR,churches,48.874846,2.357964,4.5,767.0
Saint Pierre de Chaillot Catholic Church,"31 Av. Marceau, 75016 Paris, France",Paris,FR,churches,48.867604,2.298926,4.6,437.0
Hillsong Paris,"30 Av. d'Italie, 75013 Paris, France",Paris,FR,churches,48.830583,2.355606,4.8,396.0
Église Saint-Médard,"141 Rue Mouffetard, 75005 Paris, France",Paris,FR,churches,48.83994,2.35053,4.5,412.0
Church of Our Lady of Labour,"59 Rue Vercingétorix, 75014 Paris, France",Paris,FR,churches,48.836126,2.316924,4.6,620.0
Church of Saint-Esprit,"186 Av. Daumesnil 186, 75012 Paris, France",Paris,FR,churches,48.838467,2.398033,4.5,368.0
Armenian Cathedral of St. John the Baptist,"15 Rue Jean Goujon, 75008 Paris, France",Paris,FR,churches,48.86588,2.306903,4.7,342.0
Church of Saint-Pierre-de-Montrouge,"82 Av. du Général Leclerc, 75014 Paris, France",Paris,FR,churches,48.828687,2.327051,4.6,613.0
Panthéon,"Pl. du Panthéon, 75005 Paris, France",Paris,FR,churches,48.846222,2.346414,4.6,59548.0
Église Saint-Joseph,"50 Av. Hoche, 75008 Paris, France",Paris,FR,churches,48.875482,2.29844,4.7,275.0
Church of Saint-Joseph-des-Nations,"161 Rue Saint-Maur, 75011 Paris, France",Paris,FR,churches,48.869169,2.373916,4.6,156.0
Saint Vincent of Paul Chapel,"95 Rue de Sèvres, 75006 Paris, France",Paris,FR,churches,48.848882,2.321666,4.8,513.0
Saint-Ignace Catholic Church,"33 Rue de Sèvres, 75006 Paris, France",Paris,FR,churches,48.850637,2.326245,4.7,263.0
Saint-Joseph-des-Carmes,"70 Rue de Vaugirard, 75006 Paris, France",Paris,FR,churches,48.848323,2.330385,4.6,125.0
L’Église de Jésus-Christ des Saints des Derniers Jours,"12 Rue Saint-Merri, 75004 Paris, France",Paris,FR,churches,48.85931,2.353166,4.8,90.0
Basilique Sainte-Jeanne-d'Arc de Paris - Paroisse St Denys de la Chapelle,"18 Rue de la Chapelle, 75018 Paris, France",Paris,FR,churches,48.891493,2.360056,4.6,11.0
Parish Church of Saint Ferdinand des Ternes,"27 Rue d'Armaillé, 75017 Paris, France",Paris,FR,churches,48.878884,2.290698,4.6,393.0
Catholic Church of Our Lady of the Cross of Ménilmontant,"3 Pl. de Ménilmontant, 75020 Paris, France",Paris,FR,churches,48.868654,2.387231,4.6,281.0
Church of Notre-Dame de Bonne-Nouvelle,"25 Rue de la Lune, 75002 Paris, France",Paris,FR,churches,48.869719,2.349939,4.5,149.0
Notre-Dame Cathedral of Paris,"6 Parvis Notre-Dame - Pl. Jean-Paul II, 75004 Paris, France",Paris,FR,cathedrals,48.852968,2.349902,4.7,60631.0
Cathedrale Saint Alexandre Nevsky,"12 Rue Daru, 75008 Paris, France",Paris,FR,cathedrals,48.87764,2.301921,4.7,950.0
Paroisse Sainte Clotilde,"12 Rue de Martignac, 75007 Paris, France",Paris,FR,cathedrals,48.85873,2.318952,0.0,0.0
Benedictines of the Sacred Heart of Montmartre,"3 Cité du Sacré-Cœur, 75018 Paris, France",Paris,FR,monasteries,48.887104,2.342298,4.7,203.0
Monastère Notre-Dame de la Présence de Dieu,"2 Rue Mesnil, 75116 Paris, France",Paris,FR,monasteries,48.869239,2.284911,4.8,43.0
Basilique du Sacré-Cœur de Montmartre,"35 Rue du Chevalier de la Barre, 75018 Paris, France",Paris,FR,monasteries,48.886705,2.343104,4.7,145215.0
Monastère de la Visitation,"68 Av. Denfert Rochereau, 75014 Paris, France",Paris,FR,monasteries,48.838378,2.335562,4.3,38.0
Saint-Martin-des-Champs Priory,"270 Rue Saint-Martin, 75003 Paris, France",Paris,FR,monasteries,48.866291,2.35416,4.5,73.0
Abbaye Sainte Marie de la Source,"3 Rue de la Source, 75016 Paris, France",Paris,FR,monasteries,48.85124,2.269058,4.6,10.0
Monastery of the Annunciation,"adresse postale 38 Rue Jean François Marmontel entrée:, 91 Rue du Pavé de Grignon et Entrée:, 94320 Thiais, France",Paris,FR,monasteries,48.7543,2.395353,4.8,58.0
Abbaye aux Bois,"11 Rue de la Chaise, 75007 Paris, France",Paris,FR,monasteries,48.852535,2.327122,4.7,3.0
Grand Synagogue of Paris,"44 Rue de la Victoire, 75009 Paris, France",Paris,FR,synagogues,48.875394,2.336432,4.6,519.0
Nazareth Synagogue,"15 Rue Notre Dame de Nazareth, 75003 Paris, France",Paris,FR,synagogues,48.867061,2.360041,4.8,284.0
Agoudas Hakehilos Synagogue,"10 Rue Pavée, 75004 Paris, France",Paris,FR,synagogues,48.856002,2.360527,4.6,141.0
Tournelles Synagogue,"21bis Rue des Tournelles, 75004 Paris, France",Paris,FR,synagogues,48.855453,2.36712,4.7,265.0
Kehilat Gesher Association,"11 Av. de la Prte de Champerret, 75017 Paris, France",Paris,FR,synagogues,48.886222,2.286048,4.9,33.0
Synagogue de la Roquette,"84 Rue de la Roquette, 75011 Paris, France",Paris,FR,synagogues,48.856063,2.376214,4.8,58.0
Synagogue Montmartre,"13 Rue Sainte-Isaure, 75018 Paris, France",Paris,FR,synagogues,48.893653,2.34407,4.8,5.0
Grande Mosquée de Paris,"2bis Pl. du Puits de l'Ermite, 75005 Paris, France",Paris,FR,mosques,48.842385,2.35469,4.5,14229.0
Masjid Ali ibn Abi Talib,"83 Rue du Faubourg Saint-Denis, 75010 Paris, France",Paris,FR,mosques,48.873496,2.354682,4.2,591.0
Mosquée de Saint-Ouen,"3 Rue des Docks, 93400 Saint-Ouen-sur-Seine, France",Paris,FR,mosques,48.90756,2.32546,4.7,677.0
Grande Mosquée de la Villette,"15 Av. de la Prte de la Villette, 75019 Paris, France",Paris,FR,mosques,48.899599,2.385551,4.8,106.0
Mosquée Omar,"2 Rue Morand, 75011 Paris, France",Paris,FR,mosques,48.86793,2.37717,4.6,407.0
Great Mosque of Bagnolet,"Mosquée De Bagnolet, 60 Rue Hoche 57, 93170 Bagnolet, France",Paris,FR,mosques,48.870495,2.414224,4.7,831.0
Mosque Abou Bakar,"39 Bd de Belleville, 75011 Paris, France",Paris,FR,mosques,48.869056,2.380196,4.5,79.0
Temple Ganesh,"17 Rue Pajol, 75018 Paris, France",Paris,FR,temples,48.885944,2.360689,4.5,550.0
Sri Ayyappan Temple Paris,"97 Rue Philippe de Girard, 75018 Paris, France",Paris,FR,temples,48.889194,2.360402,4.9,15.0
Radha Krishna Temple,"230 Av. de la Division Leclerc, 95200 Sarcelles, France",Paris,FR,temples,48.989849,2.373863,4.8,165.0
Paris France Temple,"46 Bd Saint-Antoine, 78150 Versailles, France",Paris,FR,temples,48.818274,2.123036,4.8,550.0
The Great Pagoda,"40 Bis Rte de Ceinture du Lac Daumesnil, 75012 Paris, France",Paris,FR,temples,48.828487,2.415302,4.4,866.0
HALL OF PARIS,"40 Rue des Blancs Manteaux, 75004 Paris, France",Paris,FR,temples,48.859843,2.355188,5.0,3.0
Autel de Culte de Bouddha,"37 Rue du Disque, 75013 Paris, France",Paris,FR,temples,48.824689,2.364822,4.8,13.0
Théâtre Mogador,"25 Rue de Mogador, 75009 Paris, France",Paris,FR,theatres,48.875347,2.331067,4.7,11442.0
Théâtre Edouard VII,"10 Pl. Édouard VII, 75009 Paris, France",Paris,FR,theatres,48.871348,2.329391,4.5,3619.0
Palais Garnier,"Pl. de l'Opéra, 75009 Paris, France",Paris,FR,theatres,48.87197,2.331601,4.7,50060.0
Théâtre de la Gaîté-Montparnasse,"26 Rue de la Gaité, 75014 Paris, France",Paris,FR,theatres,48.839302,2.323101,4.4,3169.0
Théâtre de la Huchette,"23 Rue de la Huchette, 75005 Paris, France",Paris,FR,theatres,48.853037,2.34536,4.6,708.0
Théâtre des Mathurins,"36 Rue des Mathurins, 75008 Paris, France",Paris,FR,theatres,48.873298,2.325565,4.5,3324.0
Théâtre de Paris,"15 Rue Blanche, 75009 Paris, France",Paris,FR,theatres,48.878626,2.331496,4.4,4079.0
Essaïon Théâtre,"6 Rue Pierre au Lard, 75004 Paris, France",Paris,FR,theatres,48.859704,2.35331,4.5,1130.0
Opera National de Paris,"Pl. de la Bastille, 75012 Paris, France",Paris,FR,theatres,48.8525,2.370342,4.6,8174.0
Bobino,"14-20 Rue de la Gaité, 75014 Paris, France",Paris,FR,theatres,48.839841,2.323009,4.5,3998.0
Comédie Française,"1 Place Colette, 75001 Paris, France",Paris,FR,theatres,48.863571,2.335938,4.7,4257.0
Paradis Latin,"28 Rue du Cardinal Lemoine, 75005 Paris, France",Paris,FR,theatres,48.848017,2.352934,4.4,1714.0
