name,lat,lon,rate,rating,user_ratings_total,kind,category,city,country,price_level
"Chiesa di San Carlino alle Quattro Fontane, Four Fountains, Quattro Fontane, Temple of the gens Flavia",41.901936,12.49072,3,4,2778,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments, religion,other_temples,historic,archaeology,interesting_places,other_archaeological_sites","churches, sculptures",Rome,IT,2
Obelisco Esquilino,41.898174,12.497499,3,3.4,188,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",landmark,Rome,IT,1
"Gallerie Nazionali di Arte Antica - Palazzo Barberini, National Gallery of Ancient Art",41.903324,12.489875,3,4.3,6791,"national_museums,cultural,museums,interesting_places,art_galleries",museums,Rome,IT,2
"Gardens of Sallust (Horti Sallustiani), Horti Sallustiani",41.908054,12.496905,3,3.3,245,"historic,urban_environment,gardens_and_parks,archaeology,cultural,interesting_places,other_archaeological_sites",gardens,Rome,IT,3
"Basilica of Saint Mary Major, Papal Basilica of Saint Mary Major",41.897625,12.49847,3,4.9,40888,"religion,churches,interesting_places,catholic_churches",sculptures,Rome,IT,2
"Barberini, Multisala Barberini",41.903572,12.489147,2,4.1,2363,"cultural,cinemas,theatres_and_entertainments,interesting_places",cinemas,Rome,IT,2
"Chiesa di Sant'Andrea al Quirinale, Church of St Andrew on the Quirinal",41.900673,12.489352,3,3.9,896,"religion,churches,interesting_places,catholic_churches",churches,Rome,IT,1
Fountain of the Bees,41.904297,12.488767,3,4.2,157,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",public sculpture,Rome,IT,1
"Fontana del Tritone, Triton Fountain",41.903664,12.488482,3,5,4978,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",public sculpture,Rome,IT,1
"Colonna della Pace a Santa Maria Maggiore, Column of Peace, Fontana di piazza Santa Maria Maggiore",41.897041,12.499359,3,3.4,268,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",monuments,Rome,IT,1
"Museo e Cripta dei Cappuccini, Santa Maria Immacolata a Via Veneto",41.905025,12.488615,3,4.8,3768,"religion,churches,interesting_places,catholic_churches",museums,Rome,IT,2
"Basilica di Santa Prassede, sacello di San Zenone",41.896435,12.498647,3,4.9,1910,"religion,churches,interesting_places,other_churches",churches,Rome,IT,1
"Equestrian statue of Carlo Alberto, Villa Carlo Alberto al Quirinale",41.899676,12.488315,3,4.8,512,"cultural,museums,interesting_places,other_museums, historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",gardens,Rome,IT,3
Teatro Sistina,41.904221,12.486885,3,4.1,5779,"cultural,cinemas,theatres_and_entertainments,interesting_places",theatres,Rome,IT,2
Porta Pia,41.909203,12.500993,3,2.6,968,"fortifications,defensive_walls,historic,archaeology,interesting_places,other_archaeological_sites",gates,Rome,IT,1
Teatro Eliseo,41.897976,12.488589,3,3.6,1841,"cultural,theatres_and_entertainments,interesting_places,other_theatres",theatres,Rome,IT,2
"Monument to Bersagliere, Monumento al Bersagliere",41.90958,12.501715,1,1.3,42,"historic,monuments_and_memorials,interesting_places,monuments",monuments,Rome,IT,1
"Arco di Gallieno, Hilful Fuzul Social Organization - Mosque",41.895824,12.501305,1,3.5,98,"architecture,historic_architecture,historic,monuments_and_memorials,interesting_places,monuments,triumphal_archs",mosques,Rome,IT,2
"Fontana dei Dioscuri, Obelisco del Quirinale, Palazzo della Consulta, Piazza del Quirinale",41.899126,12.486593,3,3.9,493,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments, historic,urban_environment,natural_springs,natural,springs_others,fountains,monuments_and_memorials,cultural,interesting_places,monuments, palaces,architecture,historic_architecture,interesting_places","landmark, monuments",Rome,IT,1
Porta Clausa,41.904381,12.50716,1,4.4,7,"fortifications,historic,defensive_walls,interesting_places",gates,Rome,IT,1
"Basilica dei Santi Silvestro e Martino ai Monti, Basilica di San Martino ai Monti",41.894566,12.498271,3,3.2,1008,"religion,churches,interesting_places,catholic_churches",churches,Rome,IT,1
"Fontana della Madonna dei Monti, Fountain of the Catechumens, Piazza della Madonna dei Monti",41.894882,12.490864,3,4.8,2416,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",fountains,Rome,IT,2
Porta Magica,41.8955,12.503739,3,3.6,678,"architecture,historic_architecture,fortifications,defensive_walls,historic,interesting_places,destroyed_objects",gates,Rome,IT,1
"Basilica of San Pietro in Vincoli, Saint Peter in Chains",41.893852,12.493157,3,4.7,15633,"religion,churches,interesting_places,catholic_churches",churches,Rome,IT,1
"Teatro Salone Margherita, Theater Salone Margherita",41.904274,12.484037,3,4.6,969,"cultural,cinemas,theatres_and_entertainments,interesting_places",theatres,Rome,IT,2
"San Francesco di Paola ai Monti, Torre Dei Borgia",41.893806,12.491442,1,3.5,28,"religion,churches,interesting_places,catholic_churches",landmark,Rome,IT,1
Trevi Fountain,41.900978,12.483285,3,4.3,452095,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",monuments,Rome,IT,1
"Torre delle Milizie, Tower of Milizie",41.895958,12.486672,3,4.3,107,"architecture,towers,fortifications,historic,interesting_places,other_towers,fortified_towers",landmark,Rome,IT,1
"Colonna dell'Immacolata, Column of the Immaculate Conception",41.904976,12.482965,3,2.5,980,"historic,monuments_and_memorials,burial_places,urban_environment,cultural,interesting_places,other_burial_places,sculptures,monuments",monuments,Rome,IT,1
"Obelisco Sallustiano, Sallustiano Obelisk, Spanish Steps",41.906104,12.48304,3,4,87905,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments, other,unclassified_objects,interesting_places,tourist_object",monuments,Rome,IT,1
"Chiesa Evangelica Valdese in Rione Trevi, Opera da Camera di Roma",41.897083,12.48475,3,4.3,107,"religion,churches,interesting_places,other_churches",concert hall,Rome,IT,3
"Teatro Quirino, Theater Quirino Vittorio Gassman",41.899921,12.48258,3,2.4,708,"cultural,theatres_and_entertainments,interesting_places,opera_houses",theatres,Rome,IT,2
"Fontana del Bottino, San Sebastianello",41.906891,12.482806,1,4.1,24,"religion,churches,interesting_places,other_churches",fountains,Rome,IT,2
Cinema dei Piccoli,41.911613,12.487748,2,2.5,345,"cultural,cinemas,theatres_and_entertainments,interesting_places",cinemas,Rome,IT,2
Fontana della Barcaccia,41.90583,12.482221,3,4.7,2216,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",sculptures,Rome,IT,2
"Equestrian statue of Umberto I, Monument to King Umberto I",41.9123,12.4889,1,1.9,77,"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",monuments,Rome,IT,1
"Arches of Drusus and Germanicus, Forum of Augustus",41.894318,12.486844,3,4.9,2582,"architecture,historic_architecture,historic,monuments_and_memorials,interesting_places,monuments,triumphal_archs, historic,archaeology,interesting_places,other_archaeological_sites",landmark,Rome,IT,1
Torre dei Conti,41.893612,12.487917,1,4.1,93,"architecture,towers,interesting_places,other_towers",fortresses,Rome,IT,2
"Basilica Ulpia, Trajan's Column",41.895697,12.484417,3,4.1,4289,"architecture,historic_architecture,historic,archaeology,interesting_places,destroyed_objects,other_archaeological_sites, historic,urban_environment,archaeology,other_archaeological_sites,monuments_and_memorials,burial_places,cultural,interesting_places,other_burial_places,sculptures,monuments","monuments, public sculpture",Rome,IT,1
"Monument to Goethe, Monumento a Goethe",41.911545,12.486335,3,3.3,127,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",monuments,Rome,IT,1
Villa Medici,41.908272,12.48272,3,5,3016,"cultural,museums,interesting_places,art_galleries",museums,Rome,IT,2
"Giulio Cesare, Imperial fora, Statua di Traiano",41.894421,12.48546,3,2.9,158,"historic,archaeology,interesting_places,other_archaeological_sites, historic,monuments_and_memorials,urban_environment,archaeology,cultural,interesting_places,other_archaeological_sites,sculptures,squares,monuments",public sculpture,Rome,IT,1
"Porta San Lorenzo, Porta Tiburtina",41.89748,12.51031,3,1.7,147,"fortifications,defensive_walls,historic,interesting_places",gates,Rome,IT,1
Santa Maria di Loreto,41.895973,12.483708,3,2.9,305,"religion,churches,interesting_places,catholic_churches",churches,Rome,IT,1
"Galleria Borghese, Villa Borghese Pinciana",41.914156,12.492128,3,4.5,51024,"cultural,museums,interesting_places,art_galleries, palaces,architecture,historic_architecture,museums,cultural,interesting_places,other_museums",sculptures,Rome,IT,2
"Fontana del Facchino, Fountain of the Porter, Palazzo Doria Pamphili, Palazzo Pamphili",41.898152,12.481501,3,4,168,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments, palaces,architecture,historic_architecture,interesting_places","fountains, landmark",Rome,IT,2
Temple of Venus Genetrix,41.89407,12.484773,3,3.8,212,"historic,archaeology,interesting_places,other_archaeological_sites, religion,architecture,historic_architecture,other_temples,historic,archaeology,interesting_places,destroyed_objects,other_archaeological_sites",temples,Rome,IT,2
"Sacrario delle Bandiere delle Forze Armate, Sacrario delle bandiere",41.89492,12.483586,3,2.6,338,"cultural,museums,interesting_places,other_museums",monuments,Rome,IT,1
"Column of Marcus Aurelius, Palazzo Wedekind, Piazza Colonna, Temple of Marcus Aurelius",41.900847,12.479775,3,4.2,3306,"historic,archaeology,interesting_places,other_archaeological_sites, historic,monuments_and_memorials,burial_places,urban_environment,archaeology,cultural,interesting_places,other_archaeological_sites,other_burial_places,sculptures,monuments, palaces,architecture,historic_architecture,interesting_places","landmark, monuments, palaces",Rome,IT,3
"Altare della Patria, Equestrian statue of Vittorio Emanuele II, Goddess of Rome, Monument to Vittorio Emanuele II, Winged Victory, Winged victory by Edoardo Rubino",41.894956,12.482986,3,4.3,2488,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments, settlements,historic,urban_environment,archaeology,cultural,interesting_places,sculptures, urban_environment,cultural,interesting_places,sculptures","monuments, sculptures",Rome,IT,2
"Antoninus and Faustina Temple, San Lorenzo in Miranda",41.892258,12.486757,3,2.7,381,"religion,churches,interesting_places,catholic_churches",temples,Rome,IT,2
"Monument to Victor Emmanuel II, Monument to Vittorio Emanuele II",41.894688,12.483067,3,4.1,68763,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",monuments,Rome,IT,1
"Luther Monument, Lutherdenkmal",52.520248,13.405941,1,4.6,57,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",monuments,Berlin,DE,1
"Neptunbrunnen, Neptune Fountain",52.519596,13.406855,3,4.7,11601,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",sculptures,Berlin,DE,2
"Saint Mary's Church, St. Marienkirche",52.52055,13.407178,3,4.7,3535,"religion,churches,interesting_places,other_churches",churches,Berlin,DE,1
Berlin Cathedral,52.519081,13.401094,3,4.8,40027,"religion,cathedrals,interesting_places",monuments,Berlin,DE,1
"203 Bar im Fernsehturm, Berlin TV Tower, Fernsehturm Berlin, Sphere Restaurant im Berliner Fernsehturm",52.520859,13.409405,3,4.5,141342,"towers,architecture,historic_architecture,interesting_places,observation_towers,restaurants,foods,bars,tourist_facilities,other_buildings_and_structures, towers,architecture,historic_architecture,interesting_places,observation_towers,restaurants,foods,tourist_facilities,other_buildings_and_structures, transmitter_towers,towers,architecture,historic_architecture,interesting_places,observation_towers,restaurants,foods,tourist_facilities,other_buildings_and_structures",monuments,Berlin,DE,1
"DESIGNPANOPTIKUM- surreal museum for industrial objects, Designpanoptikum",52.516872,13.406034,3,4.3,423,"cultural,museums,interesting_places,other_museums",museums,Berlin,DE,2
"St. Nicholas Church, St. Nicholas' Church Museum",52.516827,13.407513,3,4.5,3989,"religion,churches,cultural,museums,theatres_and_entertainments,interesting_places,history_museums,music_venues,other_churches",churches,Berlin,DE,1
"Knoblauchhaus, Museum Knoblauchhaus",52.516457,13.406992,3,1.3,380,"cultural,museums,interesting_places,other_museums",museums,Berlin,DE,2
"Heiliger Georg, St. George – The Dragonslayer",52.51627,13.405608,2,2.6,343,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",public sculpture,Berlin,DE,1
"Altes Museum, Old Museum",52.519455,13.398787,3,4.5,5318,"cultural,museums,interesting_places,history_museums,art_galleries",sculptures,Berlin,DE,2
"Alte Nationalgalerie, Equestrian statue of Frederick William IV, Frederick William IV of Prussia, Old National Gallery",52.520733,13.39843,3,4.7,8476,"cultural,museums,interesting_places,art_galleries, historic,monuments_and_memorials,urban_environment,cultural,interesting_places,installation,sculptures,monuments","monuments, museums",Berlin,DE,2
"Hunne zu Pferde, Hunne zu Pferde Skulptur",52.521088,13.398726,1,1.4,3,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",sculptures,Berlin,DE,2
"Circus Busch-Roland, James-Simon-Park",52.521931,13.39926,2,4.1,4179,"circuses,cultural,theatres_and_entertainments,interesting_places",parks,Berlin,DE,1
"Alexanderplatz, S Alexanderplatz",52.521564,13.411281,3,2.1,774,"railway_stations,industrial_facilities,interesting_places",railway stations,Berlin,DE,2
"Stolperstein dedicated to Gottfried Hollander, Stolperstein dedicated to Lotty Hollander, WhiteWall Store Berlin",52.523689,13.40148,2,2.1,116,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",walls,Berlin,DE,1
"Haus Schwarzenberg, Stolperstein dedicated to Rosa Salinger, Stolperstein dedicated to Ursula Salinger",52.5242,13.402716,2,4.5,1774,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",art gallery,Berlin,DE,3
"Neues Museum, New Museum",52.520168,13.397717,3,4.3,13167,"archaeological_museums,cultural,museums,interesting_places",museums,Berlin,DE,2
"Central Kino, Kino Central",52.524567,13.401842,2,3.5,516,"cultural,cinemas,theatres_and_entertainments,interesting_places",cinemas,Berlin,DE,2
"Beuth-Denkmal, Christian Beuth, Karl Friedrich Schinkel",52.5166,13.39868,1,3,6,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",sculptures,Berlin,DE,2
"Brunnen der Völkerfreundschaft, Fountain of the Peoples' Friendship",52.522034,13.412771,3,3.3,295,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",fountains,Berlin,DE,2
"World Clock, World Time Clock",52.521164,13.413306,3,4.8,7226,"towers,architecture,interesting_places,clock_towers",landmark,Berlin,DE,1
"Bear Fountain, Bärenbrunnen (Berlin)",52.51561,13.39813,1,2.6,40,"fountains,urban_environment,cultural,natural_springs,natural,interesting_places,springs_others",landmark,Berlin,DE,1
"Neue Wache, New Guard House",52.517906,13.395537,3,4.5,1903,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",landmark,Berlin,DE,1
"Friedrichswerdersche Church, Friedrichswerdersche Kirche",52.515884,13.397501,3,2.7,492,"religion,churches,cultural,museums,interesting_places,other_museums,other_churches",churches,Berlin,DE,1
"Alte Berliner Stadtmauer, Berliner Stadtmauer, Rispiger Blasenbaum Waisenstraße",52.516808,13.414056,1,2.4,54,"architecture,historic_architecture,fortifications,defensive_walls,historic,interesting_places,destroyed_objects, natural_monuments,interesting_places,natural,nature_reserves",landmark,Berlin,DE,1
"Friedrich Wilhelm Bülow, Gerhard von Scharnhorst, Scharnhorstdenkmal, Statues of Gerhard von Scharnhorst & Friedrich von Bülow",52.517147,13.395436,1,4.8,18,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments, urban_environment,cultural,interesting_places,sculptures","monuments, public sculpture",Berlin,DE,1
"Ludwig Yorck, Monument for Blücher (Berlin), Monument to Blücher, Yorckdenkmal",52.516582,13.395828,1,1.7,9,"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments, urban_environment,cultural,interesting_places,sculptures","monuments, public sculpture",Berlin,DE,1
