name,kind,city,country,lat,lon,rate
Via Cusani,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",Milan,IT,45.468861,9.18381,2
Porta Giovia,"fortifications,historic,defensive_walls,interesting_places",Milan,IT,45.467918,9.182617,3
Palazzo Carcano Tondani,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.458363,9.193842,3
chiesa di Santa Marta,"religion,churches,interesting_places,other_churches",Milan,IT,45.4618,9.18148,2
Torre dei Gorani,"towers,palaces,architecture,historic_architecture,interesting_places,other_towers",Milan,IT,45.464771,9.180847,3
Santa Maria della Consolazione,"religion,churches,interesting_places,other_churches",Milan,IT,45.467564,9.182117,3
Chiesa di San Francesco di Paola,"religion,churches,interesting_places,catholic_churches",Milan,IT,45.4702,9.193582,3
Basilica di San Babila,"religion,churches,interesting_places,catholic_churches",Milan,IT,45.46698,9.198386,3
chiesa di San Giovanni sul Muro,"religion,churches,interesting_places,other_churches",Milan,IT,45.466599,9.18136,3
Belgioioso Mapelli Palace,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.457691,9.19045,3
Teatro San Babila,"religion,churches,cultural,theatres_and_entertainments,interesting_places,other_theatres,catholic_churches",Milan,IT,45.46714,9.198335,3
Giardino della Guastalla,"urban_environment,gardens_and_parks,cultural,interesting_places",Milan,IT,45.460087,9.197267,3
Bagatti Valsecchi Museum,"cultural,museums,interesting_places,art_galleries",Milan,IT,45.469631,9.195266,3
Casa Crespi,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.468899,9.196651,3
Teatro Dal Verme,"cultural,cinemas,theatres_and_entertainments,interesting_places,opera_houses",Milan,IT,45.467052,9.181416,3
chiesa di San Romano,"religion,churches,interesting_places,other_churches",Milan,IT,45.466858,9.198711,3
Villa Imperiale,"palaces,architecture,historic_architecture,historic,archaeology,interesting_places,destroyed_objects,other_archaeological_sites",Milan,IT,45.465172,9.180551,3
Museo Francesco Messina,"biographical_museums,historic_house_museums,religion,churches,cultural,museums,interesting_places,history_museums,other_churches",Milan,IT,45.460957,9.181637,3
Museo Studio Francesco Messina,"biographical_museums,historic_house_museums,religion,churches,museums,cultural,interesting_places,history_museums,other_churches",Milan,IT,45.461048,9.18156,3
chiesa di San Michele alla Chiusa,"religion,churches,interesting_places,other_churches",Milan,IT,45.458599,9.18469,2
Palazzo Belgioioso,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.463341,9.180452,2
Casa Parravicini,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.466072,9.199252,3
Giuseppe Garibaldi,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Milan,IT,45.468224,9.182256,2
Basilica di Sant'Eufemia,"religion,churches,interesting_places,catholic_churches",Milan,IT,45.457493,9.188601,3
Palazzo Imperiale,"palaces,architecture,historic_architecture,historic,archaeology,interesting_places,other_archaeological_sites",Milan,IT,45.465256,9.180398,3
Palazzo Gallarati Scotti,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.470551,9.193566,3
The Botanic Garden of Brera,"urban_environment,gardens_and_parks,cultural,interesting_places",Milan,IT,45.471035,9.189844,3
Chiesa di Santa Maria del Carmine,"religion,churches,interesting_places,catholic_churches",Milan,IT,45.470451,9.186022,3
Santo Stefano in Borgogna,"religion,churches,interesting_places,other_churches",Milan,IT,45.465801,9.19953,3
Il Circo Romano,"historic,archaeology,interesting_places,other_archaeological_sites",Milan,IT,45.464081,9.180199,3
Porta Romana,"fortifications,historic,defensive_walls,interesting_places",Milan,IT,45.457699,9.19324,3
Porta Vercellina,"fortifications,historic,defensive_walls,interesting_places",Milan,IT,45.46566,9.180405,3
Palazzo Visconti di Modrone,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.466347,9.199364,3
Palazzo Cusani,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.470867,9.187286,3
chiesa di San Protaso al Castello,"religion,churches,interesting_places,other_churches",Milan,IT,45.469891,9.184297,2
Teatro Dal Verme,"cultural,cinemas,theatres_and_entertainments,interesting_places,opera_houses",Milan,IT,45.467247,9.181057,3
Teatro Olimpia,"architecture,historic_architecture,theatres_and_entertainments,cultural,interesting_places,destroyed_objects,other_theatres",Milan,IT,45.4687,9.18239,2
Palazzo Orsini,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.471195,9.190366,3
Palazzo Borgazzi,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.461979,9.199471,3
Via Sant’Andrea,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",Milan,IT,45.46912,9.19718,2
chiesa di San Vito al Carrobbio,"religion,churches,interesting_places,other_churches",Milan,IT,45.459812,9.182145,2
Santa Maria del Carmine,"religion,churches,interesting_places,other_churches",Milan,IT,45.470497,9.185495,3
Chiesa di San Paolo Converso,"religion,churches,interesting_places,catholic_churches",Milan,IT,45.457184,9.188154,3
Palazzo Lurani Cernuschi,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.463547,9.179815,2
chiesa di Santa Caterina alla Chiusa,"religion,churches,interesting_places,other_churches",Milan,IT,45.458099,9.18454,3
Torre Romana del Carrobbio,"towers,architecture,historic_architecture,fortifications,defensive_walls,historic,archaeology,interesting_places,destroyed_objects,other_archaeological_sites,other_towers,fortified_towers",Milan,IT,45.4604,9.181222,3
Chiesa di Santa Maria della Visitazione,"religion,churches,monasteries,interesting_places,catholic_churches",Milan,IT,45.457092,9.192139,3
Palazzo Recalcati Tagliasacchi,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.471474,9.190195,3
Casa Fontana Silvestri,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.468052,9.198852,3
Casa De Maestri,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.468201,9.19872,3
Porta Ticinese,"fortifications,historic,defensive_walls,interesting_places",Milan,IT,45.460205,9.18127,3
chiesa di Sant'Apollinare,"religion,churches,interesting_places,other_churches",Milan,IT,45.456902,9.19087,2
Palazzo Dal Verme,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.466846,9.180188,3
Tempio Israelitico,"religion,synagogues,interesting_places",Milan,IT,45.460258,9.198928,3
Monumento a Francesco Hayez,"historic,monuments_and_memorials,burial_places,urban_environment,cultural,interesting_places,other_burial_places,sculptures,monuments",Milan,IT,45.471535,9.188146,3
Santa Maria in Brera,"religion,architecture,historic_architecture,churches,interesting_places,destroyed_objects,other_churches",Milan,IT,45.4716,9.1886,3
Museo Astronomico di Brera,"science_museums,cultural,museums,interesting_places",Milan,IT,45.47171,9.189347,3
Sant’Erasmo Cloister,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Milan,IT,45.4716,9.191981,2
Casa Radice Fossati,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.462818,9.17944,3
Targa commemorativa a Francesco Restelli,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",Milan,IT,45.46983,9.19723,2
Palazzo Cornaggia,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.463707,9.179214,3
Piazza della Vetra,"cultural,urban_environment,interesting_places,squares",Milan,IT,45.45871,9.182518,3
Palazzo Mapelli,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.463089,9.179239,3
Teatro Manzoni,"cultural,cinemas,theatres_and_entertainments,interesting_places,music_venues",Milan,IT,45.471111,9.194628,3
Casa Cavigioli,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.462376,9.179402,3
Porta Orientale,"fortifications,historic,defensive_walls,interesting_places",Milan,IT,45.468498,9.19903,3
Circo Romano,"architecture,historic_architecture,historic,archaeology,interesting_places,destroyed_objects,other_archaeological_sites",Milan,IT,45.461132,9.179968,3
Palazzo Borromeo d'Adda,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.471481,9.19348,3
Il Circo Romano,"historic,archaeology,interesting_places,other_archaeological_sites",Milan,IT,45.465084,9.179108,3
Monument to Pietro Verri,"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",Milan,IT,45.471817,9.188168,3
Palazzo di Brera,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Milan,IT,45.471882,9.188511,3
Pusterla di Monforte,"fortifications,historic,defensive_walls,interesting_places",Milan,IT,45.466961,9.200336,2
Chiesa dei Santi Barnaba e Paolo,"religion,churches,interesting_places,catholic_churches",Milan,IT,45.459671,9.199052,3
Parco delle Basiliche,"urban_environment,gardens_and_parks,cultural,interesting_places",Milan,IT,45.458176,9.182933,3
Torre dei Carceres,"towers,architecture,historic,archaeology,interesting_places,other_archaeological_sites,bell_towers",Milan,IT,45.465134,9.178955,3
Monument to Gabrio Piola,"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",Milan,IT,45.471882,9.187965,3
Monument to Luigi Cagnola (Milan),"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",Milan,IT,45.471939,9.188336,3
Istituto delle Canossiane,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.457417,9.184418,2
San Maurizio al Monastero Maggiore,"religion,churches,interesting_places,catholic_churches",Milan,IT,45.465408,9.178957,3
Basilica di San Calimero,"religion,churches,interesting_places,catholic_churches",Milan,IT,45.456623,9.192999,3
Targa commemorativa a Riccardo Bacchelli,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",Milan,IT,45.472088,9.190035,2
Napoleone come Marte Pacificatore,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Milan,IT,45.471989,9.188121,3
Palazzo Moriggia,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.472103,9.189852,3
Casa del Mutilato,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Milan,IT,45.460144,9.199681,2
Museo del Risorgimento,"cultural,museums,interesting_places,history_museums,military_museums",Milan,IT,45.472111,9.189637,3
Monastero della Visitazione,"religion,monasteries,interesting_places",Milan,IT,45.456402,9.192166,3
San Maurizio al Monastero Maggiore,"religion,churches,interesting_places,other_churches",Milan,IT,45.465672,9.178855,3
Palazzo Bigli Samoyloff,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Milan,IT,45.472176,9.190152,3
Giardino Perego,"urban_environment,gardens_and_parks,cultural,interesting_places",Milan,IT,45.472054,9.192065,3
Museo Civico Archeologico,"archaeological_museums,cultural,museums,interesting_places,history_museums",Milan,IT,45.465405,9.178742,3
Chiesa di San Carpoforo,"religion,churches,interesting_places,other_churches",Milan,IT,45.471809,9.18654,3
Monument to Carlo Ottavio Castiglioni (Milan),"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",Milan,IT,45.472103,9.188294,3
Monument to Tommaso Grossi,"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",Milan,IT,45.472061,9.187909,3
Court of Milan,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Milan,IT,45.460865,9.200397,3
Circo romano,"architecture,historic_architecture,historic,archaeology,interesting_places,destroyed_objects,other_archaeological_sites",Milan,IT,45.465157,9.178633,3
Casa dei Fasci milanesi,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.464199,9.17855,3
Pusterla del Borgo Nuovo,"fortifications,historic,defensive_walls,interesting_places",Milan,IT,45.469788,9.198227,2
Fontana di Piazza Castello,"fountains,cultural,urban_environment,interesting_places",Milan,IT,45.469212,9.180945,2
Monument to Bonaventura Cavalieri,"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",Milan,IT,45.472183,9.188079,3
Torre di Massimiano,"towers,architecture,fortifications,defensive_walls,historic,archaeology,interesting_places,other_archaeological_sites,other_towers,fortified_towers",Milan,IT,45.465073,9.178509,3
Pinacoteca di Brera,"cultural,museums,interesting_places,art_galleries",Milan,IT,45.47224,9.188407,3
Palazzo Serbelloni,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.46883,9.19956,3
Chiesa di San Pietro in Gessate,"religion,churches,interesting_places,catholic_churches",Milan,IT,45.462978,9.201496,3
Colonna Infame,"historic,monuments_and_memorials,interesting_places,monuments",Milan,IT,45.458988,9.181035,2
Palazzo Litta,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.465805,9.178547,3
Palazzo Litta,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.466022,9.178596,3
Palazzo Landriani,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.47242,9.189505,3
Museo d'arte e scienza,"cultural,museums,interesting_places,art_galleries",Milan,IT,45.470421,9.182269,2
chiesa di San Giovanni dei Genovesi,"religion,churches,interesting_places,other_churches",Milan,IT,45.464272,9.178204,2
Casa Formentini,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.47179,9.185278,3
Casa Valerio,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.472492,9.1899,3
Basilica di San Lorenzo Maggiore,"religion,churches,interesting_places,catholic_churches",Milan,IT,45.458042,9.182068,3
Monument to Felice Cavallotti,"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",Milan,IT,45.470539,9.19775,2
Pusterla di Sant'Eufemia,"fortifications,historic,defensive_walls,interesting_places",Milan,IT,45.456032,9.187427,3
Pusterla Lodovica,"fortifications,historic,defensive_walls,interesting_places",Milan,IT,45.456028,9.187416,3
Chiesa di San Pietro Celestino,"religion,churches,interesting_places,other_churches",Milan,IT,45.469563,9.199175,3
Galleria del Naviglio,"cultural,museums,interesting_places,art_galleries",Milan,IT,45.471943,9.194581,2
