name,lat,lon,rate,rating,user_ratings_total,kind,category,city,country,theme,price_level,category_main,category_encoded,theme_encoded,city_encoded,country_encoded,price_per_review,log_user_ratings,log_price_per_review,distance_to_city_center,in_center_dynamic,is_religious,is_entertainment,kind_count,name_length,word_count,theme_popularity,city_category_density,user_ratings_relative
"Saint-Julien-le-Pauvre, Square René Viviani, Square René-Viviani, Église Saint-Blaise de Paris",48.852075,2.347261,3,4.8,4450,"religion,churches,interesting_places,catholic_churches, religion,churches,interesting_places,other_churches, urban_environment,gardens_and_parks,cultural,interesting_places","churches, fountains",Paris,FR,religion,2,churches,6,2.0,16,15,0.0,8.400884069015854,0.0,0.006698458479382187,1,1,0,12,94,10,223.0,4,1.082443529244009
"Saint-Michel, Théâtre de la Huchette",48.853058,2.345377,3,4.7,1416,"cultural,theatres_and_entertainments,interesting_places,other_theatres, railway_stations,industrial_facilities,architecture,historic_architecture,interesting_places,restaurants,foods,tourist_facilities,other_buildings_and_structures",theatres,Paris,FR,entertainment,2,theatres,29,3.0,16,15,0.0,7.256297239690681,0.0,0.007687593446587745,1,0,1,13,36,5,103.0,4,0.3444359634628128
"Fontana delle Naiadi, Fountain of the Naiads",41.902714,12.496246,1,2.6,36,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",sculptures,Rome,IT,culture,2,sculptures,26,1.0,18,14,0.06,3.6109179126442243,0.05826890812397577,0.0001763859404810438,1,0,0,8,44,7,591.0,4,0.002311790658723483
"Obelisco dei Dogali, Obelisk of Dogali",41.902145,12.497461,3,3.2,158,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",monuments,Rome,IT,culture,1,monuments,18,1.0,18,14,0.01,5.0689042022202315,0.009950330853168083,0.0012468945424543233,1,0,0,7,38,6,591.0,12,0.01014619233550862
"Church of Santa Maria della Vittoria, Cornaro chapel, Ecstasy of Saint Teresa, Fountain of Moses, Santa Maria della Vittoria",41.90463,12.494258,3,4.3,20674,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments, historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments, religion,churches,interesting_places,catholic_churches, religion,churches,interesting_places,other_churches","churches, fountains",Rome,IT,religion,2,churches,6,2.0,18,14,0.0,9.936680519891892,0.0,0.0028172795388441783,1,1,0,23,124,19,223.0,7,1.3276100021791468
"RomeOperaConcerts, Saint Andrew's Presbyterian Church of Scotland",41.903061,12.491675,1,1.8,38,"religion,churches,interesting_places,other_churches",concert hall,Rome,IT,religion,3,concert hall,8,2.0,18,14,0.08,3.6635616461296463,0.07696104113612832,0.004732203081017258,1,1,0,4,65,7,223.0,2,0.00244022347309701
"Chiesa di San Carlino alle Quattro Fontane, Four Fountains, Quattro Fontane, Temple of the gens Flavia",41.901936,12.49072,3,4.0,2778,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments, religion,other_temples,historic,archaeology,interesting_places,other_archaeological_sites","churches, sculptures",Rome,IT,religion,2,churches,6,2.0,18,14,0.0,7.929846429742503,0.0,0.005745336891775704,1,1,0,14,102,16,223.0,7,0.17839317916482877
Obelisco Esquilino,41.898174,12.497499,3,3.4,188,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",landmark,Rome,IT,culture,1,landmark,15,1.0,18,14,0.01,5.241747015059643,0.009950330853168083,0.004754753095589352,1,0,0,7,18,2,591.0,6,0.012072684551111523
"Gallerie Nazionali di Arte Antica - Palazzo Barberini, National Gallery of Ancient Art",41.903324,12.489875,3,4.3,6791,"national_museums,cultural,museums,interesting_places,art_galleries",museums,Rome,IT,culture,2,museums,20,1.0,18,14,0.0,8.823500727991183,0.0,0.006546006492511076,1,0,0,5,86,13,591.0,3,0.43609362120531037
"Gardens of Sallust (Horti Sallustiani), Horti Sallustiani",41.908054,12.496905,3,3.3,245,"historic,urban_environment,gardens_and_parks,archaeology,cultural,interesting_places,other_archaeological_sites",gardens,Rome,IT,nature,3,gardens,12,4.0,18,14,0.01,5.5053315359323625,0.009950330853168083,0.005278213807720221,1,0,0,7,57,7,28.0,2,0.015733019760757038
"Basilica of Saint Mary Major, Papal Basilica of Saint Mary Major",41.897625,12.49847,3,4.9,40888,"religion,churches,interesting_places,catholic_churches",sculptures,Rome,IT,religion,2,sculptures,26,2.0,18,14,0.0,10.61861635720246,0.0,0.005573645575385307,1,1,0,4,64,11,223.0,4,2.6256804570523826
"Barberini, Multisala Barberini",41.903572,12.489147,2,4.1,2363,"cultural,cinemas,theatres_and_entertainments,interesting_places",cinemas,Rome,IT,entertainment,2,cinemas,7,3.0,18,14,0.0,7.768110378525988,0.0,0.007293969632509898,1,0,1,4,30,3,103.0,2,0.15174337018232195
"Chiesa di Sant'Andrea al Quirinale, Church of St Andrew on the Quirinal",41.900673,12.489352,3,3.9,896,"religion,churches,interesting_places,catholic_churches",churches,Rome,IT,religion,1,churches,6,2.0,18,14,0.0,6.799055862058796,0.0,0.007361958503006954,1,1,0,4,71,12,223.0,7,0.057537900839340024
Fountain of the Bees,41.904297,12.488767,3,4.2,157,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",public sculpture,Rome,IT,culture,1,public sculpture,23,1.0,18,14,0.01,5.062595033026967,0.009950330853168083,0.0077784123058632585,1,0,0,8,20,4,591.0,3,0.010081975928321857
"Fontana del Tritone, Triton Fountain",41.903664,12.488482,3,5.0,4978,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",public sculpture,Rome,IT,culture,1,public sculpture,23,1.0,18,14,0.0,8.512984346642183,0.0,0.007964999686126887,1,0,0,8,36,5,591.0,3,0.3196692749757083
"Colonna della Pace a Santa Maria Maggiore, Column of Peace, Fontana di piazza Santa Maria Maggiore",41.897041,12.499359,3,3.4,268,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",monuments,Rome,IT,culture,1,monuments,18,1.0,18,14,0.0,5.594711379601839,0.0,0.006474701691968226,1,0,0,8,98,16,591.0,12,0.017209997126052597
"Museo e Cripta dei Cappuccini, Santa Maria Immacolata a Via Veneto",41.905025,12.488615,3,4.8,3768,"religion,churches,interesting_places,catholic_churches",museums,Rome,IT,religion,2,museums,20,2.0,18,14,0.0,8.234564993267135,0.0,0.008096718471085363,1,1,0,4,66,11,223.0,3,0.24196742227972456
"Basilica di Santa Prassede, sacello di San Zenone",41.896435,12.498647,3,4.9,1910,"religion,churches,interesting_places,other_churches",churches,Rome,IT,religion,1,churches,6,2.0,18,14,0.0,7.555381944240273,0.0,0.0067499802962699825,1,1,0,4,49,8,223.0,7,0.12265333772671813
"Equestrian statue of Carlo Alberto, Villa Carlo Alberto al Quirinale",41.899676,12.488315,3,4.8,512,"cultural,museums,interesting_places,other_museums, historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",gardens,Rome,IT,culture,3,gardens,12,1.0,18,14,0.01,6.240275845170769,0.009950330853168083,0.008667560268033283,1,0,0,11,68,10,591.0,2,0.03287880047962287
Teatro Sistina,41.904221,12.486885,3,4.1,5779,"cultural,cinemas,theatres_and_entertainments,interesting_places",theatres,Rome,IT,entertainment,2,theatres,29,3.0,18,14,0.0,8.662158961666423,0.0,0.0096205231666479,1,0,1,4,14,2,103.0,4,0.3711066171323058
Porta Pia,41.909203,12.500993,3,2.6,968,"fortifications,defensive_walls,historic,archaeology,interesting_places,other_archaeological_sites",gates,Rome,IT,culture,1,gates,13,1.0,18,14,0.0,6.876264611890766,0.0,0.007879978299461462,1,0,0,6,9,2,591.0,4,0.06216148215678699
Teatro Eliseo,41.897976,12.488589,3,3.6,1841,"cultural,theatres_and_entertainments,interesting_places,other_theatres",theatres,Rome,IT,entertainment,2,theatres,29,3.0,18,14,0.0,7.518607216815252,0.0,0.009180560821649005,1,0,1,4,13,2,103.0,4,0.11822240563083145
"Monument to Bersagliere, Monumento al Bersagliere",41.90958,12.501715,1,1.3,42,"historic,monuments_and_memorials,interesting_places,monuments",monuments,Rome,IT,culture,1,monuments,18,1.0,18,14,0.02,3.7612001156935624,0.019802627296179712,0.008614965176946555,1,0,0,4,49,6,591.0,12,0.0026970891018440637
"Arco di Gallieno, Hilful Fuzul Social Organization - Mosque",41.895824,12.501305,1,3.5,98,"architecture,historic_architecture,historic,monuments_and_memorials,interesting_places,monuments,triumphal_archs",mosques,Rome,IT,culture,2,mosques,19,1.0,18,14,0.02,4.59511985013459,0.019802627296179712,0.008527813377415754,1,0,0,7,59,9,591.0,1,0.006293207904302815
"Fontana dei Dioscuri, Obelisco del Quirinale, Palazzo della Consulta, Piazza del Quirinale",41.899126,12.486593,3,3.9,493,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments, historic,urban_environment,natural_springs,natural,springs_others,fountains,monuments_and_memorials,cultural,interesting_places,monuments, palaces,architecture,historic_architecture,interesting_places","landmark, monuments",Rome,IT,culture,1,landmark,15,1.0,18,14,0.0,6.202535517187923,0.0,0.01047260831884693,0,0,0,21,90,12,591.0,6,0.03165868874307436
Porta Clausa,41.904381,12.50716,1,4.4,7,"fortifications,historic,defensive_walls,interesting_places",gates,Rome,IT,culture,1,gates,13,1.0,18,14,0.14,2.0794415416798357,0.13102826240640408,0.010875530377872667,0,0,0,4,12,2,591.0,4,0.00044951485030734394
"Basilica dei Santi Silvestro e Martino ai Monti, Basilica di San Martino ai Monti",41.894566,12.498271,3,3.2,1008,"religion,churches,interesting_places,catholic_churches",churches,Rome,IT,religion,1,churches,6,2.0,18,14,0.0,6.9167150203536085,0.0,0.008443897026849135,1,1,0,4,81,14,223.0,7,0.06473013844425753
"Fontana della Madonna dei Monti, Fountain of the Catechumens, Piazza della Madonna dei Monti",41.894882,12.490864,3,4.8,2416,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",fountains,Rome,IT,culture,2,fountains,10,1.0,18,14,0.0,7.790282380703483,0.0,0.009661367398041422,1,0,0,8,92,14,591.0,3,0.1551468397632204
Porta Magica,41.8955,12.503739,3,3.6,678,"architecture,historic_architecture,fortifications,defensive_walls,historic,interesting_places,destroyed_objects",gates,Rome,IT,culture,1,gates,13,1.0,18,14,0.0,6.520621127558696,0.0,0.010351372904113287,0,0,0,7,12,2,591.0,4,0.043538724072625594
"Basilica of San Pietro in Vincoli, Saint Peter in Chains",41.893852,12.493157,3,4.7,15633,"religion,churches,interesting_places,catholic_churches",churches,Rome,IT,religion,1,churches,6,2.0,18,14,0.0,9.657203308780275,0.0,0.009517549737192654,1,1,0,4,56,10,223.0,7,1.0038950935506725
"Teatro Salone Margherita, Theater Salone Margherita",41.904274,12.484037,3,4.6,969,"cultural,cinemas,theatres_and_entertainments,interesting_places",theatres,Rome,IT,entertainment,2,theatres,29,3.0,18,14,0.0,6.877296071497429,0.0,0.012450560027564032,0,0,1,4,51,6,103.0,4,0.06222569856397375
"San Francesco di Paola ai Monti, Torre Dei Borgia",41.893806,12.491442,1,3.5,28,"religion,churches,interesting_places,catholic_churches",landmark,Rome,IT,religion,1,landmark,15,2.0,18,14,0.04,3.367295829986474,0.039220713153281295,0.010270043816850314,0,1,0,4,49,9,223.0,6,0.0017980594012293758
Trevi Fountain,41.900978,12.483285,3,4.3,452095,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",monuments,Rome,IT,culture,1,monuments,18,1.0,18,14,0.0,13.021649825643468,0.0,0.01324095574344865,0,0,0,8,14,2,591.0,12,29.031916607099806
"Torre delle Milizie, Tower of Milizie",41.895958,12.486672,3,4.3,107,"architecture,towers,fortifications,historic,interesting_places,other_towers,fortified_towers",landmark,Rome,IT,culture,1,landmark,15,1.0,18,14,0.01,4.68213122712422,0.009950330853168083,0.011893147102426966,0,0,0,7,37,6,591.0,6,0.006871155568983686
"Colonna dell'Immacolata, Column of the Immaculate Conception",41.904976,12.482965,3,2.5,980,"historic,monuments_and_memorials,burial_places,urban_environment,cultural,interesting_places,other_burial_places,sculptures,monuments",monuments,Rome,IT,culture,1,monuments,18,1.0,18,14,0.0,6.8885724595653635,0.0,0.013610077185673064,0,0,0,9,60,7,591.0,12,0.06293207904302815
"Obelisco Sallustiano, Sallustiano Obelisk, Spanish Steps",41.906104,12.48304,3,4.0,87905,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments, other,unclassified_objects,interesting_places,tourist_object",monuments,Rome,IT,culture,1,monuments,18,1.0,18,14,0.0,11.384023340729367,0.0,0.013762485821971452,0,0,0,11,56,6,591.0,12,5.644943273752438
"Chiesa Evangelica Valdese in Rione Trevi, Opera da Camera di Roma",41.897083,12.48475,3,4.3,107,"religion,churches,interesting_places,other_churches",concert hall,Rome,IT,religion,3,concert hall,8,2.0,18,14,0.03,4.68213122712422,0.0295588022415444,0.01297715642966343,0,1,0,4,65,11,223.0,2,0.006871155568983686
"Teatro Quirino, Theater Quirino Vittorio Gassman",41.899921,12.48258,3,2.4,708,"cultural,theatres_and_entertainments,interesting_places,opera_houses",theatres,Rome,IT,entertainment,2,theatres,29,3.0,18,14,0.0,6.5638555265321274,0.0,0.01411669369930418,0,0,1,4,48,6,103.0,4,0.0454652162882285
"Fontana del Bottino, San Sebastianello",41.906891,12.482806,1,4.1,24,"religion,churches,interesting_places,other_churches",fountains,Rome,IT,religion,2,fountains,10,2.0,18,14,0.08,3.2188758248682006,0.07696104113612832,0.014196236015226195,0,1,0,4,38,5,223.0,3,0.001541193772482322
Cinema dei Piccoli,41.911613,12.487748,2,2.5,345,"cultural,cinemas,theatres_and_entertainments,interesting_places",cinemas,Rome,IT,entertainment,2,cinemas,7,3.0,18,14,0.01,5.846438775057725,0.009950330853168083,0.012350144655025545,0,0,1,4,18,3,103.0,2,0.022154660479433378
Fontana della Barcaccia,41.90583,12.482221,3,4.7,2216,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",sculptures,Rome,IT,culture,2,sculptures,26,1.0,18,14,0.0,7.7039102096163115,0.0,0.01449913587080369,0,0,0,8,23,3,591.0,4,0.14230355832586775
"Equestrian statue of Umberto I, Monument to King Umberto I",41.9123,12.4889,1,1.9,77,"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",monuments,Rome,IT,culture,1,monuments,18,1.0,18,14,0.01,4.356708826689592,0.009950330853168083,0.012103718436912521,0,0,0,7,58,10,591.0,12,0.004944663353380783
"Arches of Drusus and Germanicus, Forum of Augustus",41.894318,12.486844,3,4.9,2582,"architecture,historic_architecture,historic,monuments_and_memorials,interesting_places,monuments,triumphal_archs, historic,archaeology,interesting_places,other_archaeological_sites",landmark,Rome,IT,culture,1,landmark,15,1.0,18,14,0.0,7.8567067930958405,0.0,0.01277738079576605,0,0,0,11,50,8,591.0,6,0.16580676335622313
Torre dei Conti,41.893612,12.487917,1,4.1,93,"architecture,towers,interesting_places,other_towers",fortresses,Rome,IT,culture,2,fortresses,9,1.0,18,14,0.02,4.543294782270004,0.019802627296179712,0.012505224228298846,0,0,0,4,15,3,591.0,1,0.005972125868368998
"Basilica Ulpia, Trajan's Column",41.895697,12.484417,3,4.1,4289,"architecture,historic_architecture,historic,archaeology,interesting_places,destroyed_objects,other_archaeological_sites, historic,urban_environment,archaeology,other_archaeological_sites,monuments_and_memorials,burial_places,cultural,interesting_places,other_burial_places,sculptures,monuments","monuments, public sculpture",Rome,IT,culture,1,monuments,18,1.0,18,14,0.0,8.364042011922063,0.0,0.013929999928211983,0,0,0,18,31,4,591.0,12,0.2754241704240283
"Monument to Goethe, Monumento a Goethe",41.911545,12.486335,3,3.3,127,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",monuments,Rome,IT,culture,1,monuments,18,1.0,18,14,0.01,4.852030263919617,0.009950330853168083,0.013333388541550091,0,0,0,7,38,6,591.0,12,0.008155483712718955
Villa Medici,41.908272,12.48272,3,5.0,3016,"cultural,museums,interesting_places,art_galleries",museums,Rome,IT,culture,2,museums,20,1.0,18,14,0.0,8.012018239159062,0.0,0.014733810912318162,0,0,0,4,12,2,591.0,3,0.19367668407527847
"Giulio Cesare, Imperial fora, Statua di Traiano",41.894421,12.48546,3,2.9,158,"historic,archaeology,interesting_places,other_archaeological_sites, historic,monuments_and_memorials,urban_environment,archaeology,cultural,interesting_places,other_archaeological_sites,sculptures,squares,monuments",public sculpture,Rome,IT,culture,1,public sculpture,23,1.0,18,14,0.01,5.0689042022202315,0.009950330853168083,0.013780103083792919,0,0,0,14,47,7,591.0,3,0.01014619233550862
"Porta San Lorenzo, Porta Tiburtina",41.89748,12.51031,3,1.7,147,"fortifications,defensive_walls,historic,interesting_places",gates,Rome,IT,culture,1,gates,13,1.0,18,14,0.01,4.997212273764115,0.009950330853168083,0.014892632406663407,0,0,0,4,34,5,591.0,4,0.009439811856454223
Santa Maria di Loreto,41.895973,12.483708,3,2.9,305,"religion,churches,interesting_places,catholic_churches",churches,Rome,IT,religion,1,churches,6,2.0,18,14,0.0,5.723585101952381,0.0,0.014411620068542047,0,1,0,4,21,4,223.0,7,0.019586004191962842
"Galleria Borghese, Villa Borghese Pinciana",41.914156,12.492128,3,4.5,51024,"cultural,museums,interesting_places,art_galleries, palaces,architecture,historic_architecture,museums,cultural,interesting_places,other_museums",sculptures,Rome,IT,culture,2,sculptures,26,1.0,18,14,0.0,10.840070987678045,0.0,0.01213296006751796,0,0,0,11,42,5,591.0,4,3.2765779602974168
"Fontana del Facchino, Fountain of the Porter, Palazzo Doria Pamphili, Palazzo Pamphili",41.898152,12.481501,3,4.0,168,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments, palaces,architecture,historic_architecture,interesting_places","fountains, landmark",Rome,IT,culture,2,fountains,10,1.0,18,14,0.01,5.1298987149230735,0.009950330853168083,0.015607181199689967,0,0,0,12,86,12,591.0,3,0.010788356407376255
Temple of Venus Genetrix,41.89407,12.484773,3,3.8,212,"historic,archaeology,interesting_places,other_archaeological_sites, religion,architecture,historic_architecture,other_temples,historic,archaeology,interesting_places,destroyed_objects,other_archaeological_sites",temples,Rome,IT,religion,2,temples,28,2.0,18,14,0.01,5.3612921657094255,0.009950330853168083,0.014539602092216065,0,1,0,13,24,4,223.0,2,0.013613878323593844
"Sacrario delle Bandiere delle Forze Armate, Sacrario delle bandiere",41.89492,12.483586,3,2.6,338,"cultural,museums,interesting_places,other_museums",monuments,Rome,IT,culture,1,monuments,18,1.0,18,14,0.0,5.82600010738045,0.0,0.015043038123995107,0,0,0,4,67,9,591.0,12,0.021705145629126035
"Column of Marcus Aurelius, Palazzo Wedekind, Piazza Colonna, Temple of Marcus Aurelius",41.900847,12.479775,3,4.2,3306,"historic,archaeology,interesting_places,other_archaeological_sites, historic,monuments_and_memorials,burial_places,urban_environment,archaeology,cultural,interesting_places,other_archaeological_sites,other_burial_places,sculptures,monuments, palaces,architecture,historic_architecture,interesting_places","landmark, monuments, palaces",Rome,IT,culture,3,landmark,15,1.0,18,14,0.0,8.103796712981794,0.0,0.01673931999813561,0,0,0,19,86,12,591.0,6,0.21229944215943986
"Altare della Patria, Equestrian statue of Vittorio Emanuele II, Goddess of Rome, Monument to Vittorio Emanuele II, Winged Victory, Winged victory by Edoardo Rubino",41.894956,12.482986,3,4.3,2488,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments, settlements,historic,urban_environment,archaeology,cultural,interesting_places,sculptures, urban_environment,cultural,interesting_places,sculptures","monuments, sculptures",Rome,IT,culture,2,monuments,18,1.0,18,14,0.0,7.819636302367592,0.0,0.015539103320332086,0,0,0,18,163,24,591.0,12,0.15977042108066739
"Antoninus and Faustina Temple, San Lorenzo in Miranda",41.892258,12.486757,3,2.7,381,"religion,churches,interesting_places,catholic_churches",temples,Rome,IT,religion,2,temples,28,2.0,18,14,0.01,5.945420608606575,0.009950330853168083,0.014287099530695355,0,1,0,4,53,8,223.0,2,0.02446645113815686
"Monument to Victor Emmanuel II, Monument to Vittorio Emanuele II",41.894688,12.483067,3,4.1,68763,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",monuments,Rome,IT,culture,1,monuments,18,1.0,18,14,0.0,11.138435631161384,0.0,0.015606839302047508,0,0,0,4,64,10,591.0,12,4.415712807383413
"Luther Monument, Lutherdenkmal",52.520248,13.405941,1,4.6,57,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",monuments,Berlin,DE,culture,1,monuments,18,1.0,4,4,0.02,4.060443010546419,0.019802627296179712,0.0009731315430101913,1,0,0,7,30,3,591.0,10,0.008206457186049022
"Neptunbrunnen, Neptune Fountain",52.519596,13.406855,3,4.7,11601,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",sculptures,Berlin,DE,culture,2,sculptures,26,1.0,4,4,0.0,9.358932776026009,0.0,0.0018984838687767778,1,0,0,8,31,3,591.0,5,1.670229996760609
"Saint Mary's Church, St. Marienkirche",52.52055,13.407178,3,4.7,3535,"religion,churches,interesting_places,other_churches",churches,Berlin,DE,religion,1,churches,6,2.0,4,4,0.0,8.170751423757535,0.0,0.002246371296112821,1,1,0,4,37,5,223.0,3,0.508944318468128
Berlin Cathedral,52.519081,13.401094,3,4.8,40027,"religion,cathedrals,interesting_places",monuments,Berlin,DE,religion,1,monuments,18,2.0,4,4,0.0,10.597334488210347,0.0,0.004012654607612892,1,1,0,3,16,2,223.0,10,5.762804592736566
"203 Bar im Fernsehturm, Berlin TV Tower, Fernsehturm Berlin, Sphere Restaurant im Berliner Fernsehturm",52.520859,13.409405,3,4.5,141342,"towers,architecture,historic_architecture,interesting_places,observation_towers,restaurants,foods,bars,tourist_facilities,other_buildings_and_structures, towers,architecture,historic_architecture,interesting_places,observation_towers,restaurants,foods,tourist_facilities,other_buildings_and_structures, transmitter_towers,towers,architecture,historic_architecture,interesting_places,observation_towers,restaurants,foods,tourist_facilities,other_buildings_and_structures",monuments,Berlin,DE,gastronomy,1,monuments,18,6.0,4,4,0.0,11.858944839433486,0.0,0.00448797348477006,1,0,0,29,102,14,108.0,10,20.34942230860598
"DESIGNPANOPTIKUM- surreal museum for industrial objects, Designpanoptikum",52.516872,13.406034,3,4.3,423,"cultural,museums,interesting_places,other_museums",museums,Berlin,DE,culture,2,museums,20,1.0,4,4,0.0,6.049733455231958,0.0,0.0032944711259965645,1,0,0,4,73,7,591.0,3,0.06090055069646906
"St. Nicholas Church, St. Nicholas' Church Museum",52.516827,13.407513,3,4.5,3989,"religion,churches,cultural,museums,theatres_and_entertainments,interesting_places,history_museums,music_venues,other_churches",churches,Berlin,DE,religion,1,churches,6,2.0,4,4,0.0,8.29154650988391,0.0,0.004047603982608317,1,1,0,9,48,7,223.0,3,0.574308030090343
"Knoblauchhaus, Museum Knoblauchhaus",52.516457,13.406992,3,1.3,380,"cultural,museums,interesting_places,other_museums",museums,Berlin,DE,culture,2,museums,20,1.0,4,4,0.01,5.942799375126701,0.009950330853168083,0.004064592599512152,1,0,0,4,35,3,591.0,3,0.054709714573660154
"Heiliger Georg, St. George – The Dragonslayer",52.51627,13.405608,2,2.6,343,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",public sculpture,Berlin,DE,culture,1,public sculpture,23,1.0,4,4,0.0,5.840641657373398,0.0,0.0037792279634913575,1,0,0,7,45,7,591.0,1,0.04938271604938271
"Altes Museum, Old Museum",52.519455,13.398787,3,4.5,5318,"cultural,museums,interesting_places,history_museums,art_galleries",sculptures,Berlin,DE,culture,2,sculptures,26,1.0,4,4,0.0,8.579040594742317,0.0,0.006236857702400239,1,0,0,5,24,4,591.0,5,0.765648058165065
"Alte Nationalgalerie, Equestrian statue of Frederick William IV, Frederick William IV of Prussia, Old National Gallery",52.520733,13.39843,3,4.7,8476,"cultural,museums,interesting_places,art_galleries, historic,monuments_and_memorials,urban_environment,cultural,interesting_places,installation,sculptures,monuments","monuments, museums",Berlin,DE,culture,2,monuments,18,1.0,4,4,0.0,9.045111892608405,0.0,0.006610763117824961,1,0,0,12,118,16,591.0,10,1.2203145808587985
"Hunne zu Pferde, Hunne zu Pferde Skulptur",52.521088,13.398726,1,1.4,3,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",sculptures,Berlin,DE,culture,2,sculptures,26,1.0,4,4,0.67,1.3862943611198906,0.5128236264286639,0.006367638494762703,1,0,0,7,41,7,591.0,5,0.00043191879926573806
"Circus Busch-Roland, James-Simon-Park",52.521931,13.39926,2,4.1,4179,"circuses,cultural,theatres_and_entertainments,interesting_places",parks,Berlin,DE,entertainment,1,parks,22,3.0,4,4,0.0,8.338066525518801,0.0,0.006056101138520513,1,0,1,4,37,3,103.0,1,0.6016628873771731
"Alexanderplatz, S Alexanderplatz",52.521564,13.411281,3,2.1,774,"railway_stations,industrial_facilities,interesting_places",railway stations,Berlin,DE,culture,2,railway stations,24,1.0,4,4,0.0,6.652863029353347,0.0,0.006472793600911449,1,0,0,3,32,3,591.0,1,0.11143505021056041
"Stolperstein dedicated to Gottfried Hollander, Stolperstein dedicated to Lotty Hollander, WhiteWall Store Berlin",52.523689,13.40148,2,2.1,116,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",walls,Berlin,DE,culture,1,walls,31,1.0,4,4,0.01,4.762173934797756,0.009950330853168083,0.005098933319818722,1,0,0,6,112,13,591.0,2,0.016700860238275203
"Haus Schwarzenberg, Stolperstein dedicated to Rosa Salinger, Stolperstein dedicated to Ursula Salinger",52.5242,13.402716,2,4.5,1774,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",art gallery,Berlin,DE,culture,3,art gallery,1,1.0,4,4,0.0,7.4815557019095165,0.0,0.004780863520325091,1,0,0,6,102,12,591.0,1,0.2554079832991398
"Neues Museum, New Museum",52.520168,13.397717,3,4.3,13167,"archaeological_museums,cultural,museums,interesting_places",museums,Berlin,DE,culture,2,museums,20,1.0,4,4,0.0,9.485544922916851,0.0,0.007284937405358237,1,0,0,4,24,4,591.0,3,1.8956916099773242
"Central Kino, Kino Central",52.524567,13.401842,2,3.5,516,"cultural,cinemas,theatres_and_entertainments,interesting_places",cinemas,Berlin,DE,entertainment,2,cinemas,7,3.0,4,4,0.0,6.248042874508429,0.0,0.005552517717211133,1,0,1,4,26,4,103.0,2,0.07429003347370694
"Beuth-Denkmal, Christian Beuth, Karl Friedrich Schinkel",52.5166,13.39868,1,3.0,6,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",sculptures,Berlin,DE,culture,2,sculptures,26,1.0,4,4,0.33,1.9459101490553132,0.2851789422336624,0.007176517261180887,1,0,0,7,55,6,591.0,5,0.0008638375985314761
"Brunnen der Völkerfreundschaft, Fountain of the Peoples' Friendship",52.522034,13.412771,3,3.3,295,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",fountains,Berlin,DE,culture,2,fountains,10,1.0,4,4,0.01,5.69035945432406,0.009950330853168083,0.008032782643640886,1,0,0,8,67,8,591.0,1,0.04247201526113091
"World Clock, World Time Clock",52.521164,13.413306,3,4.8,7226,"towers,architecture,interesting_places,clock_towers",landmark,Berlin,DE,culture,1,landmark,15,1.0,4,4,0.0,8.885579291282982,0.0,0.008387164717591234,1,0,0,4,29,5,591.0,6,1.0403484144980744
"Bear Fountain, Bärenbrunnen (Berlin)",52.51561,13.39813,1,2.6,40,"fountains,urban_environment,cultural,natural_springs,natural,interesting_places,springs_others",landmark,Berlin,DE,culture,1,landmark,15,1.0,4,4,0.03,3.713572066704308,0.0295588022415444,0.008152852261631925,1,0,0,7,36,4,591.0,6,0.005758917323543174
